state,state_ab,county,county_ab,fips,county_name
Pennsylvania,PA,Bradford,BF,42015,"Bradford, Pennsylvania"
Pennsylvania,PA,Bucks,BU,42017,"Bucks, Pennsylvania"
Pennsylvania,PA,Butler,BT,42019,"Butler, Pennsylvania"
Pennsylvania,PA,Cambria,CA,42021,"Cambria, Pennsylvania"
Pennsylvania,PA,Cameron,CM,42023,"Cameron, Pennsylvania"
Pennsylvania,PA,Carbon,CR,42025,"Carbon, Pennsylvania"
Pennsylvania,PA,Centre,CE,42027,"Centre, Pennsylvania"
Pennsylvania,PA,Chester,CH,42029,"Chester, Pennsylvania"
Pennsylvania,PA,Clarion,CI,42031,"Clarion, Pennsylvania"
Pennsylvania,PA,Clearfield,CL,42033,"Clearfield, Pennsylvania"
Pennsylvania,PA,Clinton,CN,42035,"Clinton, Pennsylvania"
Pennsylvania,PA,Columbia,CO,42037,"Columbia, Pennsylvania"
Pennsylvania,PA,Crawford,CW,42039,"Crawford, Pennsylvania"
Pennsylvania,PA,Cumberland,CU,42041,"Cumberland, Pennsylvania"
Pennsylvania,PA,Dauphin,DA,42043,"Dauphin, Pennsylvania"
Pennsylvania,PA,DE,DL,42045,"Delaware, Pennsylvania"
Pennsylvania,PA,Elk,EL,42047,"Elk, Pennsylvania"
Pennsylvania,PA,Erie,ER,42049,"Erie, Pennsylvania"
Pennsylvania,PA,Fayette,FA,42051,"Fayette, Pennsylvania"
Pennsylvania,PA,Forest,FO,42053,"Forest, Pennsylvania"
Pennsylvania,PA,Franklin,FR,42055,"Franklin, Pennsylvania"
Pennsylvania,PA,Fulton,FU,42057,"Fulton, Pennsylvania"
Pennsylvania,PA,Greene,GR,42059,"Greene, Pennsylvania"
Pennsylvania,PA,Huntingdon,HU,42061,"Huntingdon, Pennsylvania"
Pennsylvania,PA,IN,IN,42063,"Indiana, Pennsylvania"
Pennsylvania,PA,Jefferson,JE,42065,"Jefferson, Pennsylvania"
Pennsylvania,PA,Juniata,JU,42067,"Juniata, Pennsylvania"
Pennsylvania,PA,Lackawanna,LA,42069,"Lackawanna, Pennsylvania"
Pennsylvania,PA,Lancaster,LN,42071,"Lancaster, Pennsylvania"
Pennsylvania,PA,Lawrence,LW,42073,"Lawrence, Pennsylvania"
Pennsylvania,PA,Lebanon,LE,42075,"Lebanon, Pennsylvania"
Pennsylvania,PA,Lehigh,LH,42077,"Lehigh, Pennsylvania"
Pennsylvania,PA,Luzerne,LZ,42079,"Luzerne, Pennsylvania"
Pennsylvania,PA,Lycoming,LY,42081,"Lycoming, Pennsylvania"
Pennsylvania,PA,McKean,MK,42083,"McKean, Pennsylvania"
Pennsylvania,PA,Mercer,ME,42085,"Mercer, Pennsylvania"
Pennsylvania,PA,Mifflin,MI,42087,"Mifflin, Pennsylvania"
Pennsylvania,PA,Monroe,MO,42089,"Monroe, Pennsylvania"
Pennsylvania,PA,Montgomery,MT,42091,"Montgomery, Pennsylvania"
Pennsylvania,PA,Montour,MU,42093,"Montour, Pennsylvania"
Pennsylvania,PA,Northampton,NO,42095,"Northampton, Pennsylvania"
Pennsylvania,PA,Northumberland,NT,42097,"Northumberland, Pennsylvania"
Pennsylvania,PA,Perry,PE,42099,"Perry, Pennsylvania"
Pennsylvania,PA,Philadelphia,PH,42101,"Philadelphia, Pennsylvania"
Pennsylvania,PA,Pike,PI,42103,"Pike, Pennsylvania"
Pennsylvania,PA,Potter,PO,42105,"Potter, Pennsylvania"
Pennsylvania,PA,Schuylkill,SC,42107,"Schuylkill, Pennsylvania"
Pennsylvania,PA,Snyder,SN,42109,"Snyder, Pennsylvania"
Pennsylvania,PA,Somerset,SO,42111,"Somerset, Pennsylvania"
Pennsylvania,PA,Sullivan,SU,42113,"Sullivan, Pennsylvania"
Pennsylvania,PA,Susquehanna,SQ,42115,"Susquehanna, Pennsylvania"
Pennsylvania,PA,Tioga,TI,42117,"Tioga, Pennsylvania"
Pennsylvania,PA,Union,UN,42119,"Union, Pennsylvania"
Pennsylvania,PA,Venango,VE,42121,"Venango, Pennsylvania"
Pennsylvania,PA,Warren,WA,42123,"Warren, Pennsylvania"
Pennsylvania,PA,WA,WS,42125,"Washington, Pennsylvania"
Pennsylvania,PA,Wayne,WY,42127,"Wayne, Pennsylvania"
Pennsylvania,PA,Westmoreland,WE,42129,"Westmoreland, Pennsylvania"
Pennsylvania,PA,WY,WO,42131,"Wyoming, Pennsylvania"
Pennsylvania,PA,York,YO,42133,"York, Pennsylvania"
Rhode Island,RI,Bristol,BR,44001,"Bristol, Rhode Island"
Rhode Island,RI,Kent,KE,44003,"Kent, Rhode Island"
Rhode Island,RI,Newport,NP,44005,"Newport, Rhode Island"
Rhode Island,RI,Providence,PR,44007,"Providence, Rhode Island"
Rhode Island,RI,WA,WA,44009,"Washington, Rhode Island"
South Carolina,SC,Abbeville,AB,45001,"Abbeville, South Carolina"
South Carolina,SC,Aiken,AI,45003,"Aiken, South Carolina"
South Carolina,SC,Allendale,AL,45005,"Allendale, South Carolina"
South Carolina,SC,Anderson,AN,45007,"Anderson, South Carolina"
South Carolina,SC,Bamberg,BA,45009,"Bamberg, South Carolina"
South Carolina,SC,Barnwell,BR,45011,"Barnwell, South Carolina"
South Carolina,SC,Beaufort,BE,45013,"Beaufort, South Carolina"
South Carolina,SC,Berkeley,BK,45015,"Berkeley, South Carolina"
South Carolina,SC,Calhoun,CA,45017,"Calhoun, South Carolina"
South Carolina,SC,Charleston,CH,45019,"Charleston, South Carolina"
South Carolina,SC,Cherokee,CE,45021,"Cherokee, South Carolina"
South Carolina,SC,Chester,CS,45023,"Chester, South Carolina"
South Carolina,SC,Chesterfield,CT,45025,"Chesterfield, South Carolina"
South Carolina,SC,Clarendon,CD,45027,"Clarendon, South Carolina"
South Carolina,SC,Colleton,CL,45029,"Colleton, South Carolina"
South Carolina,SC,Darlington,DA,45031,"Darlington, South Carolina"
South Carolina,SC,Dillon,DI,45033,"Dillon, South Carolina"
South Carolina,SC,Dorchester,DO,45035,"Dorchester, South Carolina"
South Carolina,SC,Edgefield,ED,45037,"Edgefield, South Carolina"
South Carolina,SC,Fairfield,FA,45039,"Fairfield, South Carolina"
South Carolina,SC,Florence,FL,45041,"Florence, South Carolina"
South Carolina,SC,Georgetown,GE,45043,"Georgetown, South Carolina"
South Carolina,SC,Greenville,GR,45045,"Greenville, South Carolina"
South Carolina,SC,Greenwood,GW,45047,"Greenwood, South Carolina"
South Carolina,SC,Hampton,HA,45049,"Hampton, South Carolina"
South Carolina,SC,Horry,HO,45051,"Horry, South Carolina"
South Carolina,SC,Jasper,JA,45053,"Jasper, South Carolina"
South Carolina,SC,Kershaw,KE,45055,"Kershaw, South Carolina"
South Carolina,SC,Lancaster,LA,45057,"Lancaster, South Carolina"
South Carolina,SC,Laurens,LU,45059,"Laurens, South Carolina"
South Carolina,SC,Lee,LE,45061,"Lee, South Carolina"
South Carolina,SC,Lexington,LX,45063,"Lexington, South Carolina"
South Carolina,SC,McCormick,MA,45065,"McCormick, South Carolina"
South Carolina,SC,Marion,MR,45067,"Marion, South Carolina"
South Carolina,SC,Marlboro,MC,45069,"Marlboro, South Carolina"
South Carolina,SC,Newberry,NB,45071,"Newberry, South Carolina"
South Carolina,SC,Oconee,OC,45073,"Oconee, South Carolina"
South Carolina,SC,Orangeburg,OR,45075,"Orangeburg, South Carolina"
South Carolina,SC,Pickens,PI,45077,"Pickens, South Carolina"
South Carolina,SC,Richland,RI,45079,"Richland, South Carolina"
South Carolina,SC,Saluda,SA,45081,"Saluda, South Carolina"
South Carolina,SC,Spartanburg,SP,45083,"Spartanburg, South Carolina"
South Carolina,SC,Sumter,SU,45085,"Sumter, South Carolina"
South Carolina,SC,Union,UN,45087,"Union, South Carolina"
South Carolina,SC,Williamsburg,WI,45089,"Williamsburg, South Carolina"
South Carolina,SC,York,YO,45091,"York, South Carolina"
South Dakota,SD,Aurora,AU,46003,"Aurora, South Dakota"
South Dakota,SD,Beadle,BE,46005,"Beadle, South Dakota"
South Dakota,SD,Bennett,BN,46007,"Bennett, South Dakota"
South Dakota,SD,Bon Homme,BH,46009,"Bon Homme, South Dakota"
South Dakota,SD,Brookings,BR,46011,"Brookings, South Dakota"
South Dakota,SD,Brown,BW,46013,"Brown, South Dakota"
South Dakota,SD,Brule,BU,46015,"Brule, South Dakota"
South Dakota,SD,Buffalo,BF,46017,"Buffalo, South Dakota"
South Dakota,SD,Butte,BT,46019,"Butte, South Dakota"
South Dakota,SD,Campbell,CA,46021,"Campbell, South Dakota"
South Dakota,SD,Charles Mix,CM,46023,"Charles Mix, South Dakota"
South Dakota,SD,Clark,CL,46025,"Clark, South Dakota"
South Dakota,SD,Clay,CY,46027,"Clay, South Dakota"
South Dakota,SD,Codington,CO,46029,"Codington, South Dakota"
South Dakota,SD,Corson,CS,46031,"Corson, South Dakota"
South Dakota,SD,Custer,CU,46033,"Custer, South Dakota"
South Dakota,SD,Davison,DA,46035,"Davison, South Dakota"
South Dakota,SD,Day,DY,46037,"Day, South Dakota"
South Dakota,SD,Deuel,DU,46039,"Deuel, South Dakota"
South Dakota,SD,Dewey,DE,46041,"Dewey, South Dakota"
South Dakota,SD,Douglas,DO,46043,"Douglas, South Dakota"
South Dakota,SD,Edmunds,ED,46045,"Edmunds, South Dakota"
South Dakota,SD,Fall River,FR,46047,"Fall River, South Dakota"
South Dakota,SD,Faulk,FA,46049,"Faulk, South Dakota"
South Dakota,SD,Grant,GR,46051,"Grant, South Dakota"
South Dakota,SD,Gregory,GE,46053,"Gregory, South Dakota"
South Dakota,SD,Haakon,HA,46055,"Haakon, South Dakota"
South Dakota,SD,Hamlin,HM,46057,"Hamlin, South Dakota"
South Dakota,SD,Hand,HN,46059,"Hand, South Dakota"
South Dakota,SD,Hanson,HS,46061,"Hanson, South Dakota"
South Dakota,SD,Harding,HD,46063,"Harding, South Dakota"
South Dakota,SD,Hughes,HG,46065,"Hughes, South Dakota"
South Dakota,SD,Hutchinson,HT,46067,"Hutchinson, South Dakota"
South Dakota,SD,Hyde,HY,46069,"Hyde, South Dakota"
South Dakota,SD,Jackson,JA,46071,"Jackson, South Dakota"
South Dakota,SD,Jerauld,JE,46073,"Jerauld, South Dakota"
South Dakota,SD,Jones,JO,46075,"Jones, South Dakota"
South Dakota,SD,Kingsbury,KI,46077,"Kingsbury, South Dakota"
South Dakota,SD,Lake,LA,46079,"Lake, South Dakota"
South Dakota,SD,Lawrence,LW,46081,"Lawrence, South Dakota"
South Dakota,SD,Lincoln,LI,46083,"Lincoln, South Dakota"
South Dakota,SD,Lyman,LY,46085,"Lyman, South Dakota"
South Dakota,SD,McCook,MA,46087,"McCook, South Dakota"
South Dakota,SD,McPherson,MC,46089,"McPherson, South Dakota"
South Dakota,SD,Marshall,MP,46091,"Marshall, South Dakota"
South Dakota,SD,Meade,ME,46093,"Meade, South Dakota"
South Dakota,SD,Mellette,ML,46095,"Mellette, South Dakota"
South Dakota,SD,Miner,MI,46097,"Miner, South Dakota"
South Dakota,SD,Minnehaha,MN,46099,"Minnehaha, South Dakota"
South Dakota,SD,Moody,MO,46101,"Moody, South Dakota"
South Dakota,SD,Shannon,PE,46102,"Oglala Lakota, South Dakota"
South Dakota,SD,Pennington,PR,46103,"Pennington, South Dakota"
South Dakota,SD,Perkins,PO,46105,"Perkins, South Dakota"
South Dakota,SD,Potter,RO,46107,"Potter, South Dakota"
South Dakota,SD,Roberts,SA,46109,"Roberts, South Dakota"
South Dakota,SD,Sanborn,SH,46111,"Sanborn, South Dakota"
South Dakota,SD,Spink,SP,46115,"Spink, South Dakota"
South Dakota,SD,Stanley,ST,46117,"Stanley, South Dakota"
South Dakota,SD,Sully,SU,46119,"Sully, South Dakota"
South Dakota,SD,Todd,TO,46121,"Todd, South Dakota"
South Dakota,SD,Tripp,TR,46123,"Tripp, South Dakota"
South Dakota,SD,Turner,TU,46125,"Turner, South Dakota"
South Dakota,SD,Union,UN,46127,"Union, South Dakota"
South Dakota,SD,Walworth,WA,46129,"Walworth, South Dakota"
South Dakota,SD,Yankton,YA,46135,"Yankton, South Dakota"
South Dakota,SD,Ziebach,ZI,46137,"Ziebach, South Dakota"
Tennessee,TN,Anderson,AN,47001,"Anderson, Tennessee"
Tennessee,TN,Bedford,BD,47003,"Bedford, Tennessee"
Tennessee,TN,Benton,BE,47005,"Benton, Tennessee"
Tennessee,TN,Bledsoe,BL,47007,"Bledsoe, Tennessee"
Tennessee,TN,Blount,BU,47009,"Blount, Tennessee"
Tennessee,TN,Bradley,BR,47011,"Bradley, Tennessee"
Tennessee,TN,Campbell,CA,47013,"Campbell, Tennessee"
Tennessee,TN,Cannon,CN,47015,"Cannon, Tennessee"
Tennessee,TN,Carroll,CR,47017,"Carroll, Tennessee"
Tennessee,TN,Carter,CT,47019,"Carter, Tennessee"
Tennessee,TN,Cheatham,CH,47021,"Cheatham, Tennessee"
Tennessee,TN,Chester,CS,47023,"Chester, Tennessee"
Tennessee,TN,Claiborne,CB,47025,"Claiborne, Tennessee"
Tennessee,TN,Clay,CY,47027,"Clay, Tennessee"
Tennessee,TN,Cocke,CK,47029,"Cocke, Tennessee"
Tennessee,TN,Coffee,CF,47031,"Coffee, Tennessee"
Tennessee,TN,Crockett,CO,47033,"Crockett, Tennessee"
Tennessee,TN,Cumberland,CM,47035,"Cumberland, Tennessee"
Tennessee,TN,Davidson,DA,47037,"Davidson, Tennessee"
Tennessee,TN,Decatur,DK,47039,"Decatur, Tennessee"
Tennessee,TN,DeKalb,DE,47041,"DeKalb, Tennessee"
Tennessee,TN,Dickson,DI,47043,"Dickson, Tennessee"
Tennessee,TN,Dyer,DY,47045,"Dyer, Tennessee"
Tennessee,TN,Fayette,FA,47047,"Fayette, Tennessee"
Tennessee,TN,Fentress,FE,47049,"Fentress, Tennessee"
Tennessee,TN,Franklin,FR,47051,"Franklin, Tennessee"
Tennessee,TN,Gibson,GI,47053,"Gibson, Tennessee"
Tennessee,TN,Giles,GL,47055,"Giles, Tennessee"
Tennessee,TN,Grainger,GR,47057,"Grainger, Tennessee"
Tennessee,TN,Greene,GE,47059,"Greene, Tennessee"
Tennessee,TN,Grundy,GU,47061,"Grundy, Tennessee"
Tennessee,TN,Hamblen,HA,47063,"Hamblen, Tennessee"
Tennessee,TN,Hamilton,HM,47065,"Hamilton, Tennessee"
Tennessee,TN,Hancock,HN,47067,"Hancock, Tennessee"
Tennessee,TN,Hardeman,HR,47069,"Hardeman, Tennessee"
Tennessee,TN,Hardin,HD,47071,"Hardin, Tennessee"
Tennessee,TN,Hawkins,HW,47073,"Hawkins, Tennessee"
Tennessee,TN,Haywood,HY,47075,"Haywood, Tennessee"
Tennessee,TN,Henderson,HS,47077,"Henderson, Tennessee"
Tennessee,TN,Henry,HE,47079,"Henry, Tennessee"
Tennessee,TN,Hickman,HI,47081,"Hickman, Tennessee"
Tennessee,TN,Houston,HO,47083,"Houston, Tennessee"
Tennessee,TN,Humphreys,HP,47085,"Humphreys, Tennessee"
Tennessee,TN,Jackson,JA,47087,"Jackson, Tennessee"
Tennessee,TN,Jefferson,JE,47089,"Jefferson, Tennessee"
Tennessee,TN,Johnson,JO,47091,"Johnson, Tennessee"
Tennessee,TN,Knox,KN,47093,"Knox, Tennessee"
Tennessee,TN,Lake,LA,47095,"Lake, Tennessee"
Tennessee,TN,Lauderdale,LU,47097,"Lauderdale, Tennessee"
Tennessee,TN,Lawrence,LW,47099,"Lawrence, Tennessee"
Tennessee,TN,Lewis,LE,47101,"Lewis, Tennessee"
Tennessee,TN,Lincoln,LI,47103,"Lincoln, Tennessee"
Tennessee,TN,Loudon,LO,47105,"Loudon, Tennessee"
Tennessee,TN,McMinn,MA,47107,"McMinn, Tennessee"
Tennessee,TN,McNairy,MD,47109,"McNairy, Tennessee"
Tennessee,TN,Macon,MR,47111,"Macon, Tennessee"
Tennessee,TN,Madison,MS,47113,"Madison, Tennessee"
Tennessee,TN,Marion,MU,47115,"Marion, Tennessee"
Tennessee,TN,Marshall,MC,47117,"Marshall, Tennessee"
Tennessee,TN,Maury,MY,47119,"Maury, Tennessee"
Tennessee,TN,Meigs,MI,47121,"Meigs, Tennessee"
Tennessee,TN,Monroe,MO,47123,"Monroe, Tennessee"
Tennessee,TN,Montgomery,MG,47125,"Montgomery, Tennessee"
Tennessee,TN,Moore,ME,47127,"Moore, Tennessee"
Tennessee,TN,Morgan,MN,47129,"Morgan, Tennessee"
Tennessee,TN,Obion,OB,47131,"Obion, Tennessee"
Tennessee,TN,Overton,OV,47133,"Overton, Tennessee"
Tennessee,TN,Perry,PE,47135,"Perry, Tennessee"
Tennessee,TN,Pickett,PI,47137,"Pickett, Tennessee"
Tennessee,TN,Polk,PO,47139,"Polk, Tennessee"
Tennessee,TN,Putnam,PU,47141,"Putnam, Tennessee"
Tennessee,TN,Rhea,RH,47143,"Rhea, Tennessee"
Tennessee,TN,Roane,RO,47145,"Roane, Tennessee"
Tennessee,TN,Robertson,RB,47147,"Robertson, Tennessee"
Tennessee,TN,Rutherford,RU,47149,"Rutherford, Tennessee"
Tennessee,TN,Scott,SC,47151,"Scott, Tennessee"
Tennessee,TN,Sequatchie,SQ,47153,"Sequatchie, Tennessee"
Tennessee,TN,Sevier,SB,47155,"Sevier, Tennessee"
Tennessee,TN,Shelby,SH,47157,"Shelby, Tennessee"
Tennessee,TN,Smith,SM,47159,"Smith, Tennessee"
Tennessee,TN,Stewart,ST,47161,"Stewart, Tennessee"
Tennessee,TN,Sullivan,SL,47163,"Sullivan, Tennessee"
Tennessee,TN,Sumner,SU,47165,"Sumner, Tennessee"
Tennessee,TN,Tipton,TI,47167,"Tipton, Tennessee"
Tennessee,TN,Trousdale,TR,47169,"Trousdale, Tennessee"
Tennessee,TN,Unicoi,UI,47171,"Unicoi, Tennessee"
Tennessee,TN,Union,UN,47173,"Union, Tennessee"
Tennessee,TN,Van Buren,VB,47175,"Van Buren, Tennessee"
Tennessee,TN,Warren,WR,47177,"Warren, Tennessee"
Tennessee,TN,WA,WS,47179,"Washington, Tennessee"
Tennessee,TN,Wayne,WA,47181,"Wayne, Tennessee"
Tennessee,TN,Weakley,WE,47183,"Weakley, Tennessee"
Tennessee,TN,White,WH,47185,"White, Tennessee"
Tennessee,TN,Williamson,WL,47187,"Williamson, Tennessee"
Tennessee,TN,Wilson,WI,47189,"Wilson, Tennessee"
Texas,TX,Anderson,AND,48001,"Anderson, Texas"
Texas,TX,Andrews,ANR,48003,"Andrews, Texas"
Texas,TX,Angelina,ANG,48005,"Angelina, Texas"
Texas,TX,Aransas,ARA,48007,"Aransas, Texas"
Texas,TX,Archer,ARC,48009,"Archer, Texas"
Texas,TX,Armstrong,ARS,48011,"Armstrong, Texas"
Texas,TX,Atascosa,ATA,48013,"Atascosa, Texas"
Texas,TX,Austin,AUS,48015,"Austin, Texas"
Texas,TX,Bailey,BAI,48017,"Bailey, Texas"
Texas,TX,Bandera,BAN,48019,"Bandera, Texas"
Texas,TX,Bastrop,BAS,48021,"Bastrop, Texas"
Texas,TX,Baylor,BAY,48023,"Baylor, Texas"
Texas,TX,Bee,BEE,48025,"Bee, Texas"
Texas,TX,Bell,BEL,48027,"Bell, Texas"
Texas,TX,Bexar,BEX,48029,"Bexar, Texas"
Texas,TX,Blanco,BLA,48031,"Blanco, Texas"
Texas,TX,Borden,BOR,48033,"Borden, Texas"
Texas,TX,Bosque,BOS,48035,"Bosque, Texas"
Texas,TX,Bowie,BOI,48037,"Bowie, Texas"
Texas,TX,Brazoria,BRZ,48039,"Brazoria, Texas"
Texas,TX,Brazos,BAZ,48041,"Brazos, Texas"
Texas,TX,Brewster,BRE,48043,"Brewster, Texas"
Texas,TX,Briscoe,BRI,48045,"Briscoe, Texas"
Texas,TX,Brooks,BRO,48047,"Brooks, Texas"
Texas,TX,Brown,BOW,48049,"Brown, Texas"
Texas,TX,Burleson,BUS,48051,"Burleson, Texas"
Texas,TX,Burnet,BUN,48053,"Burnet, Texas"
Texas,TX,Caldwell,CAL,48055,"Caldwell, Texas"
Texas,TX,Calhoun,CAH,48057,"Calhoun, Texas"
Texas,TX,Callahan,CAN,48059,"Callahan, Texas"
Texas,TX,Cameron,CAM,48061,"Cameron, Texas"
Texas,TX,Camp,CAP,48063,"Camp, Texas"
Texas,TX,Carson,CAR,48065,"Carson, Texas"
Texas,TX,Cass,CAS,48067,"Cass, Texas"
Texas,TX,Castro,CAT,48069,"Castro, Texas"
Texas,TX,Chambers,CHA,48071,"Chambers, Texas"
Texas,TX,Cherokee,CHE,48073,"Cherokee, Texas"
Texas,TX,Childress,CHI,48075,"Childress, Texas"
Texas,TX,Clay,CLA,48077,"Clay, Texas"
Texas,TX,Cochran,COC,48079,"Cochran, Texas"
Texas,TX,Coke,COK,48081,"Coke, Texas"
Texas,TX,Coleman,COL,48083,"Coleman, Texas"
Texas,TX,Collin,CON,48085,"Collin, Texas"
Texas,TX,Collingsworth,CSW,48087,"Collingsworth, Texas"
Texas,TX,CO,COR,48089,"Colorado, Texas"
Texas,TX,Comal,COM,48091,"Comal, Texas"
Texas,TX,Comanche,COA,48093,"Comanche, Texas"
Texas,TX,Concho,CCH,48095,"Concho, Texas"
Texas,TX,Cooke,CKE,48097,"Cooke, Texas"
Texas,TX,Coryell,CRY,48099,"Coryell, Texas"
Texas,TX,Cottle,COT,48101,"Cottle, Texas"
Texas,TX,Crane,CRA,48103,"Crane, Texas"
Texas,TX,Crockett,CKT,48105,"Crockett, Texas"
Texas,TX,Crosby,CSB,48107,"Crosby, Texas"
Texas,TX,Culberson,CUB,48109,"Culberson, Texas"
Texas,TX,Dallam,DAL,48111,"Dallam, Texas"
Texas,TX,Dallas,DAS,48113,"Dallas, Texas"
Texas,TX,Dawson,DAW,48115,"Dawson, Texas"
Texas,TX,Deaf Smith,DWT,48117,"Deaf Smith, Texas"
Texas,TX,Delta,DES,48119,"Delta, Texas"
Texas,TX,Denton,DEL,48121,"Denton, Texas"
Texas,TX,DeWitt,DEN,48123,"DeWitt, Texas"
Texas,TX,Dickens,DIC,48125,"Dickens, Texas"
Texas,TX,Dimmit,DIM,48127,"Dimmit, Texas"
Texas,TX,Donley,DON,48129,"Donley, Texas"
Texas,TX,Duval,DUV,48131,"Duval, Texas"
Texas,TX,Eastland,EAS,48133,"Eastland, Texas"
Texas,TX,Ector,ECT,48135,"Ector, Texas"
Texas,TX,Edwards,EDW,48137,"Edwards, Texas"
Texas,TX,Ellis,ELP,48139,"Ellis, Texas"
Texas,TX,El Paso,ELI,48141,"El Paso, Texas"
Texas,TX,Erath,ERA,48143,"Erath, Texas"
Texas,TX,Falls,FAL,48145,"Falls, Texas"
Texas,TX,Fannin,FAN,48147,"Fannin, Texas"
Texas,TX,Fayette,FAY,48149,"Fayette, Texas"
Texas,TX,Fisher,FIS,48151,"Fisher, Texas"
Texas,TX,Floyd,FLO,48153,"Floyd, Texas"
Texas,TX,Foard,FOA,48155,"Foard, Texas"
Texas,TX,Fort Bend,FBE,48157,"Fort Bend, Texas"
Texas,TX,Franklin,FRA,48159,"Franklin, Texas"
Texas,TX,Freestone,FRS,48161,"Freestone, Texas"
Texas,TX,Frio,FRI,48163,"Frio, Texas"
Texas,TX,Gaines,GAI,48165,"Gaines, Texas"
Texas,TX,Galveston,GAL,48167,"Galveston, Texas"
Texas,TX,Garza,GAR,48169,"Garza, Texas"
Texas,TX,Gillespie,GIE,48171,"Gillespie, Texas"
Texas,TX,Glasscock,GLA,48173,"Glasscock, Texas"
Texas,TX,Goliad,GOL,48175,"Goliad, Texas"
Texas,TX,Gonzales,GON,48177,"Gonzales, Texas"
Texas,TX,Gray,GRA,48179,"Gray, Texas"
Texas,TX,Grayson,GRY,48181,"Grayson, Texas"
Texas,TX,Gregg,GRE,48183,"Gregg, Texas"
Texas,TX,Grimes,GRI,48185,"Grimes, Texas"
Texas,TX,Guadalupe,GUA,48187,"Guadalupe, Texas"
Texas,TX,Hale,HAE,48189,"Hale, Texas"
Texas,TX,Hall,HAL,48191,"Hall, Texas"
Texas,TX,Hamilton,HAM,48193,"Hamilton, Texas"
Texas,TX,Hansford,HAN,48195,"Hansford, Texas"
Texas,TX,Hardeman,HAR,48197,"Hardeman, Texas"
Texas,TX,Hardin,HAD,48199,"Hardin, Texas"
Texas,TX,Harris,HAS,48201,"Harris, Texas"
Texas,TX,Harrison,HRS,48203,"Harrison, Texas"
Texas,TX,Hartley,HRT,48205,"Hartley, Texas"
Texas,TX,Haskell,HSK,48207,"Haskell, Texas"
Texas,TX,Hays,HYS,48209,"Hays, Texas"
Texas,TX,Hemphill,HEP,48211,"Hemphill, Texas"
Texas,TX,Henderson,HND,48213,"Henderson, Texas"
Texas,TX,Hidalgo,HID,48215,"Hidalgo, Texas"
Texas,TX,Hill,HIL,48217,"Hill, Texas"
Texas,TX,Hockley,HOC,48219,"Hockley, Texas"
Texas,TX,Hood,HOD,48221,"Hood, Texas"
Texas,TX,Hopkins,HOP,48223,"Hopkins, Texas"
Texas,TX,Houston,HOU,48225,"Houston, Texas"
Texas,TX,Howard,HOW,48227,"Howard, Texas"
Texas,TX,Hudspeth,HUD,48229,"Hudspeth, Texas"
Texas,TX,Hunt,HUN,48231,"Hunt, Texas"
Texas,TX,Hutchinson,HUT,48233,"Hutchinson, Texas"
Texas,TX,Irion,IRI,48235,"Irion, Texas"
Texas,TX,Jack,JAC,48237,"Jack, Texas"
Texas,TX,Jackson,JAK,48239,"Jackson, Texas"
Texas,TX,Jasper,JAS,48241,"Jasper, Texas"
Texas,TX,Jeff Davis,JED,48243,"Jeff Davis, Texas"
Texas,TX,Jefferson,JEF,48245,"Jefferson, Texas"
Texas,TX,Jim Hogg,JIH,48247,"Jim Hogg, Texas"
Texas,TX,Jim Wells,JIW,48249,"Jim Wells, Texas"
Texas,TX,Johnson,JOH,48251,"Johnson, Texas"
Texas,TX,Jones,JON,48253,"Jones, Texas"
Texas,TX,Karnes,KAR,48255,"Karnes, Texas"
Texas,TX,Kaufman,KAU,48257,"Kaufman, Texas"
Texas,TX,Kendall,KEN,48259,"Kendall, Texas"
Texas,TX,Kenedy,KED,48261,"Kenedy, Texas"
Texas,TX,Kent,KET,48263,"Kent, Texas"
Texas,TX,Kerr,KER,48265,"Kerr, Texas"
Texas,TX,Kimble,KIM,48267,"Kimble, Texas"
Texas,TX,King,KIN,48269,"King, Texas"
Texas,TX,Kinney,KIE,48271,"Kinney, Texas"
Texas,TX,Kleberg,KLE,48273,"Kleberg, Texas"
Texas,TX,Knox,KNO,48275,"Knox, Texas"
Texas,TX,Lamar,LAS,48277,"Lamar, Texas"
Texas,TX,Lamb,LAM,48279,"Lamb, Texas"
Texas,TX,Lampasas,LAB,48281,"Lampasas, Texas"
Texas,TX,La Salle,LAP,48283,"La Salle, Texas"
Texas,TX,Lavaca,LAV,48285,"Lavaca, Texas"
Texas,TX,Lee,LEE,48287,"Lee, Texas"
Texas,TX,Leon,LEO,48289,"Leon, Texas"
Texas,TX,Liberty,LIB,48291,"Liberty, Texas"
Texas,TX,Limestone,LIM,48293,"Limestone, Texas"
Texas,TX,Lipscomb,LIP,48295,"Lipscomb, Texas"
Texas,TX,Live Oak,LIV,48297,"Live Oak, Texas"
Texas,TX,Llano,LAN,48299,"Llano, Texas"
Texas,TX,Loving,LOV,48301,"Loving, Texas"
Texas,TX,Lubbock,LUB,48303,"Lubbock, Texas"
Texas,TX,Lynn,LYN,48305,"Lynn, Texas"
Texas,TX,McCulloch,MAD,48307,"McCulloch, Texas"
Texas,TX,McLennan,MAR,48309,"McLennan, Texas"
Texas,TX,McMullen,MAT,48311,"McMullen, Texas"
Texas,TX,Madison,MAS,48313,"Madison, Texas"
Texas,TX,Marion,MAG,48315,"Marion, Texas"
Texas,TX,Martin,MAV,48317,"Martin, Texas"
